Chamber,State,First_Name,Middle_Name,Last_Name,Suffix,Party,Congressional_Year
House,California,Phillip,,Burton,,D,1981
House,California,George,,Miller,,D,1981
House,California,Ron,,Dellums,,D,1981
House,California,Pete,,Stark,,D,1981
House,California,Don,,Edwards,,D,1981
House,California,Tom,,Lantos,,D,1981
House,California,Pete,,McCloskey,,R,1981
House,California,Norman,,Mineta,,D,1981
House,California,Norman,D.,Shumway,,R,1981
House,California,Tony,,Coelho,,D,1981
House,California,Leon,,Panetta,,D,1981
House,California,Chip,,Pashayan,,R,1981
House,California,Bill,,Thomas,,R,1981
House,California,Robert,J.,Lagomarsino,,R,1981
House,California,Barry,,Goldwater,Jr.,R,1981
House,California,Bobbi,,Fiedler,,R,1981
House,California,Carlos,,Moorhead,,R,1981
House,California,Anthony,,Beilenson,,D,1981
House,California,Henry,,Waxman,,D,1981
House,California,Edward,R.,Roybal,,D,1981
House,California,John,H.,Rousselot,,R,1981
House,California,Bob,,Dornan,,R,1981
House,California,Julian,,Dixon,,D,1981
House,California,Augustus,,Hawkins,,D,1981
House,California,George,E.,Danielson,,D,1981
House,California,Matthew,G.,Martínez,,D,1981
House,California,Mervyn,,Dymally,,D,1981
House,California,Glenn,M.,Anderson,,D,1981
House,California,Wayne,R.,Grisham,,R,1981
House,California,Dan,,Lungren,,R,1981
House,California,David,,Dreier,,R,1981
House,California,George,,Brown,Jr.,D,1981
House,California,Jerry,,Lewis,,R,1981
House,California,Jerry,M.,Patterson,,D,1981
House,California,William,E.,Dannemeyer,,R,1981
House,California,Robert,,Badham,,R,1981
House,California,Bill,,Lowery,,R,1981
House,California,Duncan,L.,Hunter,,R,1981
House,California,Clair,,Burgener,,R,1981
House,Colorado,Pat,,Schroeder,,D,1981
House,Colorado,Tim,,Wirth,,D,1981
House,Colorado,Ray,,Kogovsek,,D,1981
House,Colorado,Hank,,Brown,,R,1981
House,Colorado,Ken,,Kramer,,R,1981
House,Connecticut,William,R.,Cotter,,D,1981
House,Connecticut,Barbara,B.,Kennelly,,D,1981
House,Connecticut,Sam,,Gejdenson,,D,1981
House,Connecticut,Lawrence,J.,DeNardis,,R,1981
House,Connecticut,Stewart,,McKinney,,R,1981
House,Connecticut,William,R.,Ratchford,,D,1981
House,Connecticut,Toby,,Moffett,,D,1981
House,Delaware,Thomas,B.,Evans,Jr.,R,1981
House,Florida,Earl,,Hutto,,D,1981
House,Florida,Don,,Fuqua,,D,1981
House,Florida,Charles,E.,Bennett,,D,1981
House,Florida,Bill,,Chappell,,D,1981
House,Florida,Bill,,McCollum,,R,1981
House,Florida,Bill,,Young,,R,1981
House,Florida,Sam,,Gibbons,,D,1981
House,Florida,Andy,,Ireland,,D,1981
House,Florida,Bill,,Nelson,,D,1981
House,Florida,Skip,,Bafalis,,R,1981
House,Florida,Dan,,Mica,,D,1981
House,Florida,Clay,,Shaw,,R,1981
House,Florida,William,,Lehman,,D,1981
House,Florida,Claude,,Pepper,,D,1981
House,Florida,Dante,,Fascell,,D,1981
House,Georgia,Ronald,'Bo',Ginn,,D,1981
House,Georgia,Charles,Floyd,Hatcher,,D,1981
House,Georgia,Jack,,Brinkley,,D,1981
House,Georgia,Elliott,H.,Levitas,,D,1981
House,Georgia,Wyche,,Fowler,,D,1981
House,Georgia,Newt,,Gingrich,,R,1981
House,Georgia,Larry,,McDonald,,D,1981
House,Georgia,Billy,Lee,Evans,,D,1981
House,Georgia,Ed,,Jenkins,,D,1981
House,Georgia,Doug,,Barnard,Jr.,D,1981
House,Hawaii,Cecil,,Heftel,,D,1981
House,Hawaii,Daniel,,Akaka,,D,1981
House,Idaho,Larry,,Craig,,R,1981
House,Idaho,George,V.,Hansen,,R,1981
House,Illinois,Harold,,Washington,,D,1981
House,Illinois,Gus,,Savage,,D,1981
House,Illinois,Marty,,Russo,,D,1981
House,Illinois,Ed,,Derwinski,,R,1981
House,Illinois,John,G.,Fary,,D,1981
House,Illinois,Henry,,Hyde,,R,1981
House,Illinois,Cardiss,,Collins,,D,1981
House,Illinois,Dan,,Rostenkowski,,D,1981
House,Illinois,Sidney,R.,Yates,,D,1981
House,Illinois,John,,Porter,,R,1981
House,Illinois,Frank,,Annunzio,,D,1981
House,Illinois,Phil,,Crane,,R,1981
House,Illinois,Robert,,McClory,,R,1981
House,Illinois,John,N.,Erlenborn,,R,1981
House,Illinois,Tom,,Corcoran,,R,1981
House,Illinois,Lynn,Morley,Martin,,R,1981
House,Illinois,George,M.,O'Brien,,R,1981
House,Illinois,Robert,H.,Michel,,R,1981
House,Illinois,Tom,,Railsback,,R,1981
House,Illinois,Paul,,Findley,,R,1981
House,Illinois,Edward,Rell,Madigan,,R,1981
House,Illinois,Dan,,Crane,,R,1981
House,Illinois,Melvin,,Price,,D,1981
House,Illinois,Paul,,Simon,,D,1981
House,Indiana,Adam,,Benjamin,Jr.,D,1981
House,Indiana,Katie,,Hall,,D,1981
House,Indiana,Floyd,,Fithian,,D,1981
House,Indiana,John,P.,Hiler,,R,1981
House,Indiana,Dan,,Coats,,R,1981
House,Indiana,Elwood,,Hillis,,R,1981
House,Indiana,David,W.,Evans,,D,1981
House,Indiana,John,,Myers,,R,1981
House,Indiana,H.,Joel,Deckard,,R,1981
House,Indiana,Lee,H.,Hamilton,,D,1981
House,Indiana,Philip,,Sharp,,D,1981
House,Indiana,Andrew,,Jacobs,Jr.,D,1981
House,Iowa,Jim,,Leach,,R,1981
House,Iowa,Tom,,Tauke,,R,1981
House,Iowa,T.,Cooper,Evans,,R,1981
House,Iowa,Neal,Edward,Smith,,D,1981
House,Iowa,Tom,,Harkin,,D,1981
House,Iowa,Berkley,,Bedell,,D,1981
House,Kansas,Pat,,Roberts,,R,1981
House,Kansas,James,Edmund,Jeffries,,R,1981
House,Kansas,Larry,,Winn,,R,1981
House,Kansas,Dan,,Glickman,,D,1981
House,Kansas,Bob,,Whittaker,,R,1981
House,Kentucky,Carroll,,Hubbard,,D,1981
House,Kentucky,William,,Natcher,,D,1981
House,Kentucky,Romano,,Mazzoli,,D,1981
House,Kentucky,Gene,,Snyder,,R,1981
House,Kentucky,Hal,,Rogers,,R,1981
House,Kentucky,Larry,J.,Hopkins,,R,1981
House,Kentucky,Carl,D.,Perkins,,D,1981
House,Louisiana,Bob,,Livingston,,R,1981
House,Louisiana,Lindy,,Boggs,,D,1981
House,Louisiana,Billy,,Tauzin,,D,1981
House,Louisiana,Buddy,,Roemer,,D,1981
House,Louisiana,Jerry,,Huckaby,,D,1981
House,Louisiana,Henson,,Moore,,R,1981
House,Louisiana,John,,Breaux,,D,1981
House,Louisiana,Gillis,William,Long,,D,1981
House,Maine,David,F.,Emery,,R,1981
House,Maine,Olympia,,Snowe,,R,1981
House,Maryland,Roy,,Dyson,,D,1981
House,Maryland,Clarence,,Long,,D,1981
House,Maryland,Barbara,,Mikulski,,D,1981
House,Maryland,Marjorie,,Holt,,R,1981
House,Maryland,Gladys,,Spellman,,D,1981
House,Maryland,Steny,,Hoyer,,D,1981
House,Maryland,Beverly,,Byron,,D,1981
House,Maryland,Parren,,Mitchell,,D,1981
House,Maryland,Michael,D.,Barnes,,D,1981
House,Massachusetts,Silvio,O.,Conte,,R,1981
House,Massachusetts,Edward,,Boland,,D,1981
House,Massachusetts,Joseph,D.,Early,,D,1981
House,Massachusetts,Barney,,Frank,,D,1981
House,Massachusetts,James,,Shannon,,D,1981
House,Massachusetts,Nicholas,,Mavroules,,D,1981
House,Massachusetts,Ed,,Markey,,D,1981
House,Massachusetts,Tip,,O'Neill,,D,1981
House,Massachusetts,Joe,,Moakley,,D,1981
House,Massachusetts,Margaret,,Heckler,,R,1981
House,Massachusetts,Brian,J.,Donnelly,,D,1981
House,Massachusetts,Gerry,,Studds,,D,1981
House,Michigan,John,,Conyers,,D,1981
House,Michigan,Carl,,Pursell,,R,1981
House,Michigan,Howard,,Wolpe,,D,1981
House,Michigan,David,,Stockman,,R,1981
House,Michigan,Mark,D.,Siljander,,R,1981
House,Michigan,Harold,S.,Sawyer,,R,1981
House,Michigan,James,Whitney,Dunn,,R,1981
House,Michigan,Dale,,Kildee,,D,1981
House,Michigan,J.,Bob,Traxler,,D,1981
House,Michigan,Guy,Vander,Jagt,,R,1981
House,Michigan,Donald,J.,Albosta,,D,1981
House,Michigan,Robert,William,Davis,,R,1981
House,Michigan,David,,Bonior,,D,1981
House,Michigan,George,,Crockett,Jr.,D,1981
House,Michigan,Dennis,,Hertel,,D,1981
House,Michigan,William,D.,Ford,,D,1981
House,Michigan,John,,Dingell,,D,1981
House,Michigan,William,M.,Brodhead,,D,1981
House,Michigan,James,,Blanchard,,D,1981
House,Michigan,William,,Broomfield,,R,1981
House,Minnesota,Arlen,,Erdahl,,R,1981
House,Minnesota,Tom,,Hagedorn,,R,1981
House,Minnesota,Bill,,Frenzel,,R,1981
House,Minnesota,Bruce,,Vento,,DFL,1981
House,Minnesota,Martin,Olav,Sabo,,DFL,1981
House,Minnesota,Vin,,Weber,,R,1981
House,Minnesota,Arlan,,Stangeland,,R,1981
House,Minnesota,Jim,,Oberstar,,DFL,1981
House,Mississippi,Jamie,,Whitten,,D,1981
House,Mississippi,David,R.,Bowen,,D,1981
House,Mississippi,Sonny,,Montgomery,,D,1981
House,Mississippi,Jon,,Hinson,,R,1981
House,Mississippi,Wayne,,Dowdy,,D,1981
House,Mississippi,Trent,,Lott,,R,1981
House,Missouri,Bill,,Clay,,D,1981
House,Missouri,Robert,A.,Young,,D,1981
House,Missouri,Dick,,Gephardt,,D,1981
House,Missouri,Ike,,Skelton,,D,1981
House,Missouri,Richard,Walker,Bolling,,D,1981
House,Missouri,Tom,,Coleman,,R,1981
House,Missouri,Gene,,Taylor,,R,1981
House,Missouri,Wendell,,Bailey,,R,1981
House,Missouri,Harold,,Volkmer,,D,1981
House,Missouri,Bill,,Emerson,,R,1981
House,Montana,Pat,,Williams,,D,1981
House,Montana,Ron,,Marlenee,,R,1981
House,Nebraska,Doug,,Bereuter,,R,1981
House,Nebraska,Hal,,Daub,,R,1981
House,Nebraska,Virginia,D.,Smith,,R,1981
House,Nevada,James,David,Santini,,D,1981
House,New Hampshire,Norman,,D'Amours,,D,1981
House,New Hampshire,Judd,,Gregg,,R,1981
House,New Jersey,James,,Florio,,D,1981
House,New Jersey,William,J.,Hughes,,D,1981
House,New Jersey,James,J.,Howard,,D,1981
House,New Jersey,Chris,,Smith,,R,1981
House,New Jersey,Millicent,,Fenwick,,R,1981
House,New Jersey,Edwin,B.,Forsythe,,R,1981
House,New Jersey,Marge,,Roukema,,R,1981
House,New Jersey,Robert,A.,Roe,,D,1981
House,New Jersey,Harold,C.,Hollenbeck,,R,1981
House,New Jersey,Peter,W.,Rodino,,D,1981
House,New Jersey,Joseph,,Minish,,D,1981
House,New Jersey,Matthew,John,Rinaldo,,R,1981
House,New Jersey,Jim,,Courter,,R,1981
House,New Jersey,Frank,Joseph,Guarini,,D,1981
House,New Jersey,Bernard,J.,Dwyer,,D,1981
House,New Mexico,Manuel,,Lujan,Jr.,R,1981
House,New Mexico,Joe,,Skeen,,R,1981
House,New York,William,,Carney,,C,1981
House,New York,Thomas,,Downey,,D,1981
House,New York,Gregory,W.,Carman,,R,1981
House,New York,Norman,F.,Lent,,R,1981
House,New York,Raymond,J.,McGrath,,R,1981
House,New York,John,,LeBoutillier,,R,1981
House,New York,Joseph,P.,Addabbo,,D,1981
House,New York,Benjamin,Stanley,Rosenthal,,D,1981
House,New York,Geraldine,,Ferraro,,D,1981
House,New York,Mario,,Biaggi,,D,1981
House,New York,James,H.,Scheuer,,D,1981
House,New York,Shirley,,Chisholm,,D,1981
House,New York,Stephen,,Solarz,,D,1981
House,New York,Fred,,Richmond,,D,1981
House,New York,Leo,C.,Zeferetti,,D,1981
House,New York,Chuck,,Schumer,,D,1981
House,New York,Guy,,Molinari,,R,1981
House,New York,Bill,,Green,,R,1981
House,New York,Charles,,Rangel,,D,1981
House,New York,Theodore,S.,Weiss,,D,1981
House,New York,Robert,,Garcia,,D,1981
House,New York,Jonathan,Brewster,Bingham,,D,1981
House,New York,Peter,A.,Peyser,,D,1981
